journey_id,account_id,segment,region,industry,channel,funnel_stage,touch_position,total_touches,touch_timestamp,is_paid_channel,cost,converted,conversion_timestamp,days_to_conversion,revenue
1857,762,Mid-Market,North America,Healthcare,retargeting,decision,6,7,2024-04-01 13:00:00,1,20.62,1,2024-04-16 15:00:00,15.08,60645.69
1857,762,Mid-Market,North America,Healthcare,direct,decision,7,7,2024-04-02 15:00:00,0,0.0,1,2024-04-16 15:00:00,14.0,60645.69
1858,1233,SMB,North America,Manufacturing,organic_search,awareness,1,6,2024-03-08 11:00:00,0,0.0,0,,,0.0
1858,1233,SMB,North America,Manufacturing,webinar,consideration,2,6,2024-03-13 14:00:00,1,124.42,0,,,0.0
1858,1233,SMB,North America,Manufacturing,review_sites,consideration,3,6,2024-03-16 10:00:00,1,57.59,0,,,0.0
1858,1233,SMB,North America,Manufacturing,google_search,consideration,4,6,2024-03-22 09:00:00,1,37.73,0,,,0.0
1858,1233,SMB,North America,Manufacturing,retargeting,decision,5,6,2024-04-03 10:00:00,1,21.02,0,,,0.0
1858,1233,SMB,North America,Manufacturing,direct,decision,6,6,2024-05-02 10:00:00,0,0.0,0,,,0.0
1859,382,SMB,North America,Healthcare,linkedin_ads,awareness,1,5,2024-05-13 13:00:00,1,83.17,0,,,0.0
1859,382,SMB,North America,Healthcare,google_search,consideration,2,5,2024-06-25 11:00:00,1,36.5,0,,,0.0
1859,382,SMB,North America,Healthcare,partner_referral,decision,3,5,2024-07-12 12:00:00,1,219.61,0,,,0.0
1859,382,SMB,North America,Healthcare,email_nurture,decision,4,5,2024-07-15 17:00:00,1,11.02,0,,,0.0
1859,382,SMB,North America,Healthcare,direct,decision,5,5,2024-08-12 09:00:00,0,0.0,0,,,0.0
1860,1838,SMB,EMEA,Healthcare,organic_search,awareness,1,5,2024-03-10 13:00:00,0,0.0,0,,,0.0
1860,1838,SMB,EMEA,Healthcare,linkedin_ads,awareness,2,5,2024-03-26 11:00:00,1,114.14,0,,,0.0
1860,1838,SMB,EMEA,Healthcare,google_search,consideration,3,5,2024-04-01 13:00:00,1,35.09,0,,,0.0
1860,1838,SMB,EMEA,Healthcare,review_sites,consideration,4,5,2024-04-11 16:00:00,1,59.2,0,,,0.0
1860,1838,SMB,EMEA,Healthcare,email_nurture,decision,5,5,2024-05-17 09:00:00,1,6.09,0,,,0.0
1861,476,SMB,North America,Fintech,linkedin_ads,awareness,1,8,2024-06-17 14:00:00,1,76.49,0,,,0.0
1861,476,SMB,North America,Fintech,organic_search,awareness,2,8,2024-07-10 12:00:00,0,0.0,0,,,0.0
1861,476,SMB,North America,Fintech,webinar,consideration,3,8,2024-07-14 16:00:00,1,132.42,0,,,0.0
1861,476,SMB,North America,Fintech,google_search,consideration,4,8,2024-07-19 14:00:00,1,57.71,0,,,0.0
1861,476,SMB,North America,Fintech,review_sites,consideration,5,8,2024-07-22 09:00:00,1,68.54,0,,,0.0
1861,476,SMB,North America,Fintech,retargeting,decision,6,8,2024-08-05 17:00:00,1,44.55,0,,,0.0
1861,476,SMB,North America,Fintech,email_nurture,decision,7,8,2024-08-09 11:00:00,1,7.31,0,,,0.0
1861,476,SMB,North America,Fintech,direct,decision,8,8,2024-08-18 09:00:00,0,0.0,0,,,0.0
1862,1202,Enterprise,North America,Logistics,organic_search,awareness,1,6,2024-01-25 12:00:00,0,0.0,0,,,0.0
1862,1202,Enterprise,North America,Logistics,google_search,consideration,2,6,2024-02-17 16:00:00,1,67.18,0,,,0.0
1862,1202,Enterprise,North America,Logistics,webinar,consideration,3,6,2024-02-20 11:00:00,1,181.61,0,,,0.0
1862,1202,Enterprise,North America,Logistics,review_sites,consideration,4,6,2024-02-25 15:00:00,1,45.12,0,,,0.0
1862,1202,Enterprise,North America,Logistics,partner_referral,decision,5,6,2024-02-28 09:00:00,1,278.45,0,,,0.0
1862,1202,Enterprise,North America,Logistics,email_nurture,decision,6,6,2024-03-13 15:00:00,1,5.67,0,,,0.0
1863,830,SMB,North America,Healthcare,linkedin_ads,awareness,1,3,2024-02-26 10:00:00,1,106.47,0,,,0.0
1863,830,SMB,North America,Healthcare,google_search,consideration,2,3,2024-02-28 11:00:00,1,84.16,0,,,0.0
1863,830,SMB,North America,Healthcare,email_nurture,decision,3,3,2024-03-01 17:00:00,1,13.28,0,,,0.0
1864,933,Enterprise,EMEA,Fintech,linkedin_ads,awareness,1,4,2024-02-23 13:00:00,1,85.65,0,,,0.0
1864,933,Enterprise,EMEA,Fintech,review_sites,consideration,2,4,2024-03-05 10:00:00,1,54.13,0,,,0.0
1864,933,Enterprise,EMEA,Fintech,partner_referral,decision,3,4,2024-03-10 15:00:00,1,318.16,0,,,0.0
1864,933,Enterprise,EMEA,Fintech,email_nurture,decision,4,4,2024-03-16 09:00:00,1,5.97,0,,,0.0
1865,2057,Mid-Market,North America,Fintech,linkedin_ads,awareness,1,8,2024-04-25 10:00:00,1,54.84,1,2024-06-22 11:00:00,58.04,34353.05
1865,2057,Mid-Market,North America,Fintech,organic_search,awareness,2,8,2024-05-13 09:00:00,0,0.0,1,2024-06-22 11:00:00,40.08,34353.05
1865,2057,Mid-Market,North America,Fintech,webinar,consideration,3,8,2024-05-16 17:00:00,1,191.27,1,2024-06-22 11:00:00,36.75,34353.05
1865,2057,Mid-Market,North America,Fintech,review_sites,consideration,4,8,2024-05-24 10:00:00,1,56.29,1,2024-06-22 11:00:00,29.04,34353.05
1865,2057,Mid-Market,North America,Fintech,partner_referral,decision,5,8,2024-05-25 17:00:00,1,294.66,1,2024-06-22 11:00:00,27.75,34353.05
1865,2057,Mid-Market,North America,Fintech,email_nurture,decision,6,8,2024-05-26 15:00:00,1,15.89,1,2024-06-22 11:00:00,26.83,34353.05
1865,2057,Mid-Market,North America,Fintech,direct,decision,7,8,2024-06-05 12:00:00,0,0.0,1,2024-06-22 11:00:00,16.96,34353.05
1865,2057,Mid-Market,North America,Fintech,retargeting,decision,8,8,2024-06-11 11:00:00,1,51.6,1,2024-06-22 11:00:00,11.0,34353.05
1866,1079,Enterprise,EMEA,Manufacturing,organic_search,awareness,1,5,2024-08-31 09:00:00,0,0.0,1,2024-10-01 17:00:00,31.33,152693.62
1866,1079,Enterprise,EMEA,Manufacturing,linkedin_ads,awareness,2,5,2024-09-01 12:00:00,1,111.64,1,2024-10-01 17:00:00,30.21,152693.62
1866,1079,Enterprise,EMEA,Manufacturing,review_sites,consideration,3,5,2024-09-10 16:00:00,1,69.52,1,2024-10-01 17:00:00,21.04,152693.62
1866,1079,Enterprise,EMEA,Manufacturing,google_search,consideration,4,5,2024-09-17 13:00:00,1,59.01,1,2024-10-01 17:00:00,14.17,152693.62
1866,1079,Enterprise,EMEA,Manufacturing,email_nurture,decision,5,5,2024-09-28 17:00:00,1,4.05,1,2024-10-01 17:00:00,3.0,152693.62
1867,1863,Mid-Market,EMEA,SaaS,linkedin_ads,awareness,1,6,2024-09-24 17:00:00,1,58.83,0,,,0.0
1867,1863,Mid-Market,EMEA,SaaS,organic_search,awareness,2,6,2024-09-25 14:00:00,0,0.0,0,,,0.0
1867,1863,Mid-Market,EMEA,SaaS,google_search,consideration,3,6,2024-09-28 17:00:00,1,67.05,0,,,0.0
1867,1863,Mid-Market,EMEA,SaaS,webinar,consideration,4,6,2024-10-01 16:00:00,1,268.14,0,,,0.0
1867,1863,Mid-Market,EMEA,SaaS,review_sites,consideration,5,6,2024-10-13 16:00:00,1,57.91,0,,,0.0
1867,1863,Mid-Market,EMEA,SaaS,email_nurture,decision,6,6,2024-10-18 10:00:00,1,14.97,0,,,0.0
1868,1790,SMB,EMEA,Healthcare,linkedin_ads,awareness,1,7,2024-03-28 11:00:00,1,98.75,1,2024-07-04 16:00:00,98.21,20051.15
1868,1790,SMB,EMEA,Healthcare,review_sites,consideration,2,7,2024-05-02 16:00:00,1,65.1,1,2024-07-04 16:00:00,63.0,20051.15
1868,1790,SMB,EMEA,Healthcare,webinar,consideration,3,7,2024-05-12 17:00:00,1,185.92,1,2024-07-04 16:00:00,52.96,20051.15
1868,1790,SMB,EMEA,Healthcare,retargeting,decision,4,7,2024-06-01 10:00:00,1,20.01,1,2024-07-04 16:00:00,33.25,20051.15
1868,1790,SMB,EMEA,Healthcare,email_nurture,decision,5,7,2024-06-09 11:00:00,1,9.71,1,2024-07-04 16:00:00,25.21,20051.15
1868,1790,SMB,EMEA,Healthcare,direct,decision,6,7,2024-06-20 09:00:00,0,0.0,1,2024-07-04 16:00:00,14.29,20051.15
1868,1790,SMB,EMEA,Healthcare,partner_referral,decision,7,7,2024-06-29 16:00:00,1,265.38,1,2024-07-04 16:00:00,5.0,20051.15
1869,1828,Mid-Market,North America,SaaS,organic_search,awareness,1,5,2024-05-01 16:00:00,0,0.0,0,,,0.0
1869,1828,Mid-Market,North America,SaaS,linkedin_ads,awareness,2,5,2024-05-06 12:00:00,1,103.91,0,,,0.0
1869,1828,Mid-Market,North America,SaaS,google_search,consideration,3,5,2024-05-14 14:00:00,1,64.46,0,,,0.0
1869,1828,Mid-Market,North America,SaaS,review_sites,consideration,4,5,2024-05-22 10:00:00,1,27.97,0,,,0.0
1869,1828,Mid-Market,North America,SaaS,partner_referral,decision,5,5,2024-06-21 09:00:00,1,199.71,0,,,0.0
1870,2111,Mid-Market,North America,Logistics,organic_search,awareness,1,3,2024-01-15 11:00:00,0,0.0,0,,,0.0
1870,2111,Mid-Market,North America,Logistics,google_search,consideration,2,3,2024-01-23 12:00:00,1,83.32,0,,,0.0
1870,2111,Mid-Market,North America,Logistics,email_nurture,decision,3,3,2024-02-22 09:00:00,1,5.44,0,,,0.0
1871,75,SMB,North America,Logistics,linkedin_ads,awareness,1,4,2024-06-16 09:00:00,1,104.7,0,,,0.0
1871,75,SMB,North America,Logistics,review_sites,consideration,2,4,2024-07-03 12:00:00,1,23.38,0,,,0.0
1871,75,SMB,North America,Logistics,retargeting,decision,3,4,2024-07-08 14:00:00,1,46.67,0,,,0.0
1871,75,SMB,North America,Logistics,email_nurture,decision,4,4,2024-08-13 13:00:00,1,10.61,0,,,0.0
1872,2235,SMB,APAC,Logistics,linkedin_ads,awareness,1,3,2024-08-08 14:00:00,1,84.39,0,,,0.0
1872,2235,SMB,APAC,Logistics,google_search,consideration,2,3,2024-08-14 16:00:00,1,72.32,0,,,0.0
1872,2235,SMB,APAC,Logistics,retargeting,decision,3,3,2024-09-03 12:00:00,1,23.3,0,,,0.0
1873,2210,Mid-Market,APAC,Logistics,linkedin_ads,awareness,1,6,2024-08-13 09:00:00,1,93.68,0,,,0.0
1873,2210,Mid-Market,APAC,Logistics,organic_search,awareness,2,6,2024-08-17 13:00:00,0,0.0,0,,,0.0
1873,2210,Mid-Market,APAC,Logistics,webinar,consideration,3,6,2024-08-22 15:00:00,1,228.75,0,,,0.0
1873,2210,Mid-Market,APAC,Logistics,direct,decision,4,6,2024-09-06 16:00:00,0,0.0,0,,,0.0
1873,2210,Mid-Market,APAC,Logistics,partner_referral,decision,5,6,2024-09-16 17:00:00,1,309.8,0,,,0.0
1873,2210,Mid-Market,APAC,Logistics,retargeting,decision,6,6,2024-09-20 15:00:00,1,45.74,0,,,0.0
1874,1123,Mid-Market,EMEA,Healthcare,organic_search,awareness,1,7,2024-02-01 11:00:00,0,0.0,0,,,0.0
1874,1123,Mid-Market,EMEA,Healthcare,webinar,consideration,2,7,2024-02-02 16:00:00,1,267.67,0,,,0.0
1874,1123,Mid-Market,EMEA,Healthcare,google_search,consideration,3,7,2024-02-03 11:00:00,1,90.47,0,,,0.0
1874,1123,Mid-Market,EMEA,Healthcare,retargeting,decision,4,7,2024-02-08 14:00:00,1,24.65,0,,,0.0
1874,1123,Mid-Market,EMEA,Healthcare,email_nurture,decision,5,7,2024-02-10 14:00:00,1,12.3,0,,,0.0
1874,1123,Mid-Market,EMEA,Healthcare,partner_referral,decision,6,7,2024-02-11 16:00:00,1,286.28,0,,,0.0
1874,1123,Mid-Market,EMEA,Healthcare,direct,decision,7,7,2024-02-17 12:00:00,0,0.0,0,,,0.0
1875,1996,SMB,EMEA,Fintech,linkedin_ads,awareness,1,8,2024-02-15 15:00:00,1,92.88,0,,,0.0
1875,1996,SMB,EMEA,Fintech,organic_search,awareness,2,8,2024-02-22 15:00:00,0,0.0,0,,,0.0
1875,1996,SMB,EMEA,Fintech,webinar,consideration,3,8,2024-03-06 12:00:00,1,184.86,0,,,0.0
1875,1996,SMB,EMEA,Fintech,google_search,consideration,4,8,2024-03-08 17:00:00,1,88.8,0,,,0.0
1875,1996,SMB,EMEA,Fintech,review_sites,consideration,5,8,2024-03-12 11:00:00,1,58.09,0,,,0.0
1875,1996,SMB,EMEA,Fintech,email_nurture,decision,6,8,2024-03-14 15:00:00,1,11.37,0,,,0.0
1875,1996,SMB,EMEA,Fintech,retargeting,decision,7,8,2024-05-06 16:00:00,1,47.32,0,,,0.0
1875,1996,SMB,EMEA,Fintech,direct,decision,8,8,2024-05-10 16:00:00,0,0.0,0,,,0.0
1876,1789,SMB,EMEA,Retail,organic_search,awareness,1,8,2024-05-21 11:00:00,0,0.0,0,,,0.0
1876,1789,SMB,EMEA,Retail,webinar,consideration,2,8,2024-05-29 10:00:00,1,278.64,0,,,0.0
1876,1789,SMB,EMEA,Retail,google_search,consideration,3,8,2024-06-15 16:00:00,1,66.1,0,,,0.0
1876,1789,SMB,EMEA,Retail,partner_referral,decision,4,8,2024-06-29 16:00:00,1,316.08,0,,,0.0
1876,1789,SMB,EMEA,Retail,email_nurture,decision,5,8,2024-07-02 12:00:00,1,12.79,0,,,0.0
1876,1789,SMB,EMEA,Retail,review_sites,consideration,6,8,2024-07-10 15:00:00,1,31.76,0,,,0.0
1876,1789,SMB,EMEA,Retail,direct,decision,7,8,2024-07-26 09:00:00,0,0.0,0,,,0.0
1876,1789,SMB,EMEA,Retail,retargeting,decision,8,8,2024-08-05 14:00:00,1,41.66,0,,,0.0
1877,196,SMB,North America,Logistics,organic_search,awareness,1,4,2024-02-20 12:00:00,0,0.0,0,,,0.0
1877,196,SMB,North America,Logistics,google_search,consideration,2,4,2024-02-22 12:00:00,1,78.59,0,,,0.0
1877,196,SMB,North America,Logistics,webinar,consideration,3,4,2024-03-08 11:00:00,1,158.21,0,,,0.0
1877,196,SMB,North America,Logistics,retargeting,decision,4,4,2024-03-20 11:00:00,1,28.48,0,,,0.0
1878,2025,SMB,North America,Retail,linkedin_ads,awareness,1,8,2024-08-24 10:00:00,1,106.66,0,,,0.0
1878,2025,SMB,North America,Retail,google_search,consideration,2,8,2024-09-07 16:00:00,1,42.85,0,,,0.0
1878,2025,SMB,North America,Retail,review_sites,consideration,3,8,2024-09-08 13:00:00,1,68.88,0,,,0.0
1878,2025,SMB,North America,Retail,webinar,consideration,4,8,2024-09-27 09:00:00,1,212.86,0,,,0.0
1878,2025,SMB,North America,Retail,retargeting,decision,5,8,2024-09-29 15:00:00,1,51.22,0,,,0.0
1878,2025,SMB,North America,Retail,partner_referral,decision,6,8,2024-10-27 15:00:00,1,310.42,0,,,0.0
1878,2025,SMB,North America,Retail,email_nurture,decision,7,8,2024-10-28 17:00:00,1,14.94,0,,,0.0
1878,2025,SMB,North America,Retail,direct,decision,8,8,2024-11-03 15:00:00,0,0.0,0,,,0.0
1879,120,Mid-Market,North America,Manufacturing,organic_search,awareness,1,7,2024-02-17 14:00:00,0,0.0,0,,,0.0
1879,120,Mid-Market,North America,Manufacturing,review_sites,consideration,2,7,2024-02-20 17:00:00,1,35.95,0,,,0.0
1879,120,Mid-Market,North America,Manufacturing,webinar,consideration,3,7,2024-02-21 10:00:00,1,192.84,0,,,0.0
1879,120,Mid-Market,North America,Manufacturing,partner_referral,decision,4,7,2024-02-27 14:00:00,1,156.66,0,,,0.0
1879,120,Mid-Market,North America,Manufacturing,email_nurture,decision,5,7,2024-03-02 15:00:00,1,10.49,0,,,0.0
1879,120,Mid-Market,North America,Manufacturing,retargeting,decision,6,7,2024-03-11 16:00:00,1,50.68,0,,,0.0
1879,120,Mid-Market,North America,Manufacturing,direct,decision,7,7,2024-03-12 10:00:00,0,0.0,0,,,0.0
1880,688,SMB,North America,SaaS,linkedin_ads,awareness,1,5,2024-02-08 09:00:00,1,83.48,0,,,0.0
1880,688,SMB,North America,SaaS,organic_search,awareness,2,5,2024-02-10 10:00:00,0,0.0,0,,,0.0
1880,688,SMB,North America,SaaS,webinar,consideration,3,5,2024-02-26 17:00:00,1,114.42,0,,,0.0
1880,688,SMB,North America,SaaS,partner_referral,decision,4,5,2024-03-05 11:00:00,1,314.3,0,,,0.0
1880,688,SMB,North America,SaaS,retargeting,decision,5,5,2024-03-07 17:00:00,1,36.14,0,,,0.0
1881,885,Mid-Market,North America,Retail,linkedin_ads,awareness,1,6,2024-02-16 17:00:00,1,99.13,1,2024-03-27 10:00:00,39.71,22137.48
1881,885,Mid-Market,North America,Retail,organic_search,awareness,2,6,2024-02-17 13:00:00,0,0.0,1,2024-03-27 10:00:00,38.88,22137.48
1881,885,Mid-Market,North America,Retail,review_sites,consideration,3,6,2024-02-21 17:00:00,1,35.05,1,2024-03-27 10:00:00,34.71,22137.48
1881,885,Mid-Market,North America,Retail,webinar,consideration,4,6,2024-03-04 10:00:00,1,215.67,1,2024-03-27 10:00:00,23.0,22137.48
1881,885,Mid-Market,North America,Retail,google_search,consideration,5,6,2024-03-17 13:00:00,1,60.59,1,2024-03-27 10:00:00,9.88,22137.48
1881,885,Mid-Market,North America,Retail,direct,decision,6,6,2024-03-21 10:00:00,0,0.0,1,2024-03-27 10:00:00,6.0,22137.48
1882,1075,SMB,North America,SaaS,organic_search,awareness,1,3,2024-10-03 12:00:00,0,0.0,0,,,0.0
1882,1075,SMB,North America,SaaS,google_search,consideration,2,3,2024-10-10 13:00:00,1,67.93,0,,,0.0
1882,1075,SMB,North America,SaaS,direct,decision,3,3,2024-10-17 09:00:00,0,0.0,0,,,0.0
1883,1941,Mid-Market,APAC,Retail,organic_search,awareness,1,4,2024-08-12 11:00:00,0,0.0,0,,,0.0
1883,1941,Mid-Market,APAC,Retail,review_sites,consideration,2,4,2024-08-29 11:00:00,1,54.52,0,,,0.0
1883,1941,Mid-Market,APAC,Retail,email_nurture,decision,3,4,2024-08-30 14:00:00,1,10.84,0,,,0.0
1883,1941,Mid-Market,APAC,Retail,partner_referral,decision,4,4,2024-09-08 12:00:00,1,193.15,0,,,0.0
1884,55,SMB,North America,Logistics,linkedin_ads,awareness,1,6,2024-04-07 16:00:00,1,45.98,0,,,0.0
1884,55,SMB,North America,Logistics,review_sites,consideration,2,6,2024-04-23 11:00:00,1,55.34,0,,,0.0
1884,55,SMB,North America,Logistics,google_search,consideration,3,6,2024-05-03 12:00:00,1,85.16,0,,,0.0
1884,55,SMB,North America,Logistics,retargeting,decision,4,6,2024-05-15 15:00:00,1,53.5,0,,,0.0
1884,55,SMB,North America,Logistics,webinar,consideration,5,6,2024-05-21 16:00:00,1,188.03,0,,,0.0
1884,55,SMB,North America,Logistics,email_nurture,decision,6,6,2024-05-30 16:00:00,1,9.6,0,,,0.0
1885,457,SMB,EMEA,Logistics,linkedin_ads,awareness,1,6,2024-03-12 14:00:00,1,105.59,1,2024-05-28 10:00:00,76.83,15559.49
1885,457,SMB,EMEA,Logistics,organic_search,awareness,2,6,2024-03-19 13:00:00,0,0.0,1,2024-05-28 10:00:00,69.88,15559.49
1885,457,SMB,EMEA,Logistics,webinar,consideration,3,6,2024-04-07 13:00:00,1,201.42,1,2024-05-28 10:00:00,50.88,15559.49
1885,457,SMB,EMEA,Logistics,google_search,consideration,4,6,2024-04-16 09:00:00,1,85.22,1,2024-05-28 10:00:00,42.04,15559.49
1885,457,SMB,EMEA,Logistics,review_sites,consideration,5,6,2024-05-01 11:00:00,1,56.23,1,2024-05-28 10:00:00,26.96,15559.49
1885,457,SMB,EMEA,Logistics,retargeting,decision,6,6,2024-05-18 10:00:00,1,19.26,1,2024-05-28 10:00:00,10.0,15559.49
1886,1461,SMB,APAC,Fintech,linkedin_ads,awareness,1,3,2024-06-27 17:00:00,1,47.5,1,2024-07-22 12:00:00,24.79,12874.96
1886,1461,SMB,APAC,Fintech,google_search,consideration,2,3,2024-07-03 15:00:00,1,35.36,1,2024-07-22 12:00:00,18.88,12874.96
1886,1461,SMB,APAC,Fintech,retargeting,decision,3,3,2024-07-12 12:00:00,1,52.99,1,2024-07-22 12:00:00,10.0,12874.96
1887,430,Mid-Market,North America,Logistics,organic_search,awareness,1,6,2024-06-14 10:00:00,0,0.0,1,2024-08-19 15:00:00,66.21,39287.75
1887,430,Mid-Market,North America,Logistics,webinar,consideration,2,6,2024-06-24 09:00:00,1,166.95,1,2024-08-19 15:00:00,56.25,39287.75
1887,430,Mid-Market,North America,Logistics,google_search,consideration,3,6,2024-06-28 17:00:00,1,83.86,1,2024-08-19 15:00:00,51.92,39287.75
1887,430,Mid-Market,North America,Logistics,retargeting,decision,4,6,2024-07-01 13:00:00,1,25.2,1,2024-08-19 15:00:00,49.08,39287.75
1887,430,Mid-Market,North America,Logistics,review_sites,consideration,5,6,2024-07-30 14:00:00,1,44.69,1,2024-08-19 15:00:00,20.04,39287.75
1887,430,Mid-Market,North America,Logistics,partner_referral,decision,6,6,2024-08-02 15:00:00,1,240.21,1,2024-08-19 15:00:00,17.0,39287.75
1888,334,SMB,North America,Retail,linkedin_ads,awareness,1,6,2024-04-22 10:00:00,1,112.15,0,,,0.0
1888,334,SMB,North America,Retail,google_search,consideration,2,6,2024-05-29 10:00:00,1,90.42,0,,,0.0
1888,334,SMB,North America,Retail,webinar,consideration,3,6,2024-06-07 17:00:00,1,188.57,0,,,0.0
1888,334,SMB,North America,Retail,retargeting,decision,4,6,2024-06-21 17:00:00,1,32.68,0,,,0.0
1888,334,SMB,North America,Retail,partner_referral,decision,5,6,2024-07-05 17:00:00,1,224.18,0,,,0.0
1888,334,SMB,North America,Retail,email_nurture,decision,6,6,2024-07-07 16:00:00,1,11.65,0,,,0.0
1889,2079,SMB,North America,Logistics,linkedin_ads,awareness,1,8,2024-03-30 13:00:00,1,78.79,0,,,0.0
1889,2079,SMB,North America,Logistics,review_sites,consideration,2,8,2024-04-03 10:00:00,1,60.77,0,,,0.0
1889,2079,SMB,North America,Logistics,google_search,consideration,3,8,2024-04-07 10:00:00,1,43.97,0,,,0.0
1889,2079,SMB,North America,Logistics,webinar,consideration,4,8,2024-04-12 14:00:00,1,117.66,0,,,0.0
1889,2079,SMB,North America,Logistics,direct,decision,5,8,2024-04-15 15:00:00,0,0.0,0,,,0.0
1889,2079,SMB,North America,Logistics,retargeting,decision,6,8,2024-04-18 14:00:00,1,30.05,0,,,0.0
1889,2079,SMB,North America,Logistics,email_nurture,decision,7,8,2024-04-23 11:00:00,1,8.78,0,,,0.0
1889,2079,SMB,North America,Logistics,partner_referral,decision,8,8,2024-05-01 16:00:00,1,283.29,0,,,0.0
1890,1676,SMB,EMEA,Healthcare,linkedin_ads,awareness,1,3,2024-10-01 11:00:00,1,99.43,0,,,0.0
1890,1676,SMB,EMEA,Healthcare,webinar,consideration,2,3,2024-10-15 12:00:00,1,148.23,0,,,0.0
1890,1676,SMB,EMEA,Healthcare,retargeting,decision,3,3,2024-10-27 16:00:00,1,42.2,0,,,0.0
1891,1465,SMB,North America,Fintech,organic_search,awareness,1,5,2024-04-14 09:00:00,0,0.0,1,2024-06-16 14:00:00,63.21,7001.8
1891,1465,SMB,North America,Fintech,review_sites,consideration,2,5,2024-04-15 15:00:00,1,22.94,1,2024-06-16 14:00:00,61.96,7001.8
1891,1465,SMB,North America,Fintech,webinar,consideration,3,5,2024-05-27 15:00:00,1,262.3,1,2024-06-16 14:00:00,19.96,7001.8
1891,1465,SMB,North America,Fintech,email_nurture,decision,4,5,2024-06-05 15:00:00,1,12.97,1,2024-06-16 14:00:00,10.96,7001.8
1891,1465,SMB,North America,Fintech,retargeting,decision,5,5,2024-06-12 14:00:00,1,32.77,1,2024-06-16 14:00:00,4.0,7001.8
1892,2082,Mid-Market,North America,SaaS,organic_search,awareness,1,8,2024-08-07 16:00:00,0,0.0,0,,,0.0
1892,2082,Mid-Market,North America,SaaS,webinar,consideration,2,8,2024-08-17 16:00:00,1,273.02,0,,,0.0
1892,2082,Mid-Market,North America,SaaS,google_search,consideration,3,8,2024-08-31 15:00:00,1,62.84,0,,,0.0
1892,2082,Mid-Market,North America,SaaS,review_sites,consideration,4,8,2024-09-07 14:00:00,1,40.97,0,,,0.0
1892,2082,Mid-Market,North America,SaaS,email_nurture,decision,5,8,2024-09-18 09:00:00,1,8.73,0,,,0.0
1892,2082,Mid-Market,North America,SaaS,retargeting,decision,6,8,2024-09-19 11:00:00,1,22.3,0,,,0.0
1892,2082,Mid-Market,North America,SaaS,direct,decision,7,8,2024-10-12 13:00:00,0,0.0,0,,,0.0
1892,2082,Mid-Market,North America,SaaS,partner_referral,decision,8,8,2024-10-17 11:00:00,1,153.44,0,,,0.0
1893,871,SMB,EMEA,Fintech,linkedin_ads,awareness,1,7,2024-01-30 13:00:00,1,53.65,0,,,0.0
1893,871,SMB,EMEA,Fintech,organic_search,awareness,2,7,2024-02-01 13:00:00,0,0.0,0,,,0.0
1893,871,SMB,EMEA,Fintech,google_search,consideration,3,7,2024-02-12 15:00:00,1,54.13,0,,,0.0
1893,871,SMB,EMEA,Fintech,webinar,consideration,4,7,2024-02-13 09:00:00,1,226.04,0,,,0.0
1893,871,SMB,EMEA,Fintech,direct,decision,5,7,2024-02-15 17:00:00,0,0.0,0,,,0.0
1893,871,SMB,EMEA,Fintech,email_nurture,decision,6,7,2024-02-19 12:00:00,1,7.27,0,,,0.0
1893,871,SMB,EMEA,Fintech,partner_referral,decision,7,7,2024-02-20 13:00:00,1,219.73,0,,,0.0
1894,293,SMB,APAC,Healthcare,organic_search,awareness,1,8,2024-08-05 13:00:00,0,0.0,0,,,0.0
1894,293,SMB,APAC,Healthcare,review_sites,consideration,2,8,2024-08-09 17:00:00,1,32.34,0,,,0.0
1894,293,SMB,APAC,Healthcare,google_search,consideration,3,8,2024-08-11 15:00:00,1,56.59,0,,,0.0
1894,293,SMB,APAC,Healthcare,webinar,consideration,4,8,2024-08-13 15:00:00,1,266.65,0,,,0.0
1894,293,SMB,APAC,Healthcare,email_nurture,decision,5,8,2024-08-14 17:00:00,1,11.87,0,,,0.0
1894,293,SMB,APAC,Healthcare,direct,decision,6,8,2024-08-16 17:00:00,0,0.0,0,,,0.0
1894,293,SMB,APAC,Healthcare,retargeting,decision,7,8,2024-08-20 11:00:00,1,54.38,0,,,0.0
1894,293,SMB,APAC,Healthcare,partner_referral,decision,8,8,2024-08-22 12:00:00,1,133.61,0,,,0.0
1895,332,SMB,EMEA,Retail,linkedin_ads,awareness,1,5,2024-06-16 12:00:00,1,117.8,0,,,0.0
1895,332,SMB,EMEA,Retail,google_search,consideration,2,5,2024-07-11 14:00:00,1,56.65,0,,,0.0
1895,332,SMB,EMEA,Retail,review_sites,consideration,3,5,2024-07-14 14:00:00,1,53.8,0,,,0.0
1895,332,SMB,EMEA,Retail,webinar,consideration,4,5,2024-08-14 12:00:00,1,206.49,0,,,0.0
1895,332,SMB,EMEA,Retail,partner_referral,decision,5,5,2024-08-30 09:00:00,1,171.96,0,,,0.0
1896,561,SMB,APAC,SaaS,linkedin_ads,awareness,1,3,2024-08-08 16:00:00,1,50.0,1,2024-10-01 16:00:00,54.0,21136.59
1896,561,SMB,APAC,SaaS,review_sites,consideration,2,3,2024-09-15 09:00:00,1,67.9,1,2024-10-01 16:00:00,16.29,21136.59
1896,561,SMB,APAC,SaaS,partner_referral,decision,3,3,2024-09-20 16:00:00,1,139.86,1,2024-10-01 16:00:00,11.0,21136.59
